x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,sign_label
0.2600500881671905,0.9839465618133544,0.3081929385662079,0.9789837002754213,0.3549226522445678,0.9270220398902892,0.3402755856513977,0.8765616416931152,0.3040293157100677,0.8464376330375671,0.3299842178821563,0.7666724324226379,0.3296113610267639,0.6524057984352112,0.3240568339824676,0.5711593627929688,0.3139082789421081,0.5051813125610352,0.2794438004493713,0.7560132741928101,0.2868728637695312,0.7367126941680908,0.2916739284992218,0.8174898624420166,0.2917060852050781,0.868008017539978,0.233584925532341,0.7735201716423035,0.2415994852781295,0.7925644516944885,0.2539882659912109,0.8664129376411438,0.2598679661750793,0.9062111973762512,0.1911095827817917,0.8080050945281982,0.2046050131320953,0.8321842551231384,0.2224051654338836,0.8906192183494568,0.2308657020330429,0.9180556535720824,137.85101966677826,161.97120728337163,163.81088645888704,15.654808302338411,7.770646734732733,121.84824150007194,176.27593694331952,24.45383915273626,166.7000150835861,167.7737428675097,d
0.260479211807251,0.9369656443595886,0.3111860156059265,0.9054189920425416,0.3531094193458557,0.8366928100585938,0.3281064033508301,0.784949541091919,0.2825247347354889,0.7607705593109131,0.321168839931488,0.6809865236282349,0.3199800550937652,0.5701241493225098,0.3183499574661255,0.4973099529743194,0.3109936416149139,0.4334450662136078,0.2705863714218139,0.6821789145469666,0.2779753804206848,0.6693501472473145,0.2862602770328522,0.7552858591079712,0.2860625684261322,0.7979857325553894,0.2271707952022552,0.705039381980896,0.2362891137599945,0.7268801927566528,0.2540076375007629,0.8084682822227478,0.2595194876194,0.8369722962379456,0.1876104027032852,0.7429983615875244,0.2001070529222488,0.7598024606704712,0.221763327717781,0.8172627687454224,0.2312123328447342,0.8345500230789185,153.27078549171594,166.04775536919743,152.33094876614695,14.487314543033152,16.04697287443545,122.82611253896708,179.3318917400081,35.44748904016473,169.59264631582238,164.01402028453873,d
0.2584877908229828,0.917343020439148,0.3103788495063782,0.8853073120117188,0.3490281105041504,0.8124565482139587,0.3204997181892395,0.7608067989349365,0.2747315764427185,0.7318296432495117,0.31898894906044,0.6586156487464905,0.3177071213722229,0.5349474549293518,0.3139892220497131,0.4585341513156891,0.3059333860874176,0.3964470624923706,0.2705333530902862,0.669583261013031,0.276960551738739,0.6504902839660645,0.2837725579738617,0.7383405566215515,0.284907728433609,0.7732027769088745,0.2298579514026641,0.6960605978965759,0.2329224348068237,0.6978487968444824,0.2507311701774597,0.7792063355445862,0.2575046420097351,0.8046784400939941,0.1914626061916351,0.7341445684432983,0.1972256004810333,0.7328697443008423,0.2184582203626632,0.7883731722831726,0.2285139560699463,0.8069831728935242,149.63685364059918,166.24452374713462,164.1788218342989,52.36336422140084,82.37784835704065,123.13909364757389,177.80831569129896,23.0384928378176,132.61157807777238,98.46070181130672,d
0.2551628351211548,0.894655704498291,0.3088773488998413,0.8578356504440308,0.3465381860733032,0.7825556397438049,0.313265323638916,0.7319231033325195,0.2672178447246551,0.7037709951400757,0.3169566988945007,0.6332250833511353,0.3146449625492096,0.5115342140197754,0.3109318017959595,0.4391835331916809,0.3033565282821655,0.3814482688903808,0.2688931822776794,0.6486821174621582,0.269133061170578,0.6217918395996094,0.2787309885025024,0.7087753415107727,0.2826463580131531,0.7481609582901001,0.2291979193687439,0.676642894744873,0.2252651304006576,0.6680350303649902,0.2444842904806137,0.7484496235847473,0.252829760313034,0.7764993906021118,0.191525399684906,0.7144172787666321,0.1932215392589569,0.7060736417770386,0.2140356600284576,0.7613065242767334,0.2253399640321731,0.7814772725105286,151.00746779553327,165.61288130223835,177.31614392270484,162.23696122782263,149.06239989783316,120.1115935628914,178.15036537049423,6.807756928259556,11.113271932277538,32.1393796319984,d
0.2518458068370819,0.8858619332313538,0.3061575889587402,0.8487569093704224,0.3443838655948639,0.7723386287689209,0.3142756521701813,0.7203229665756226,0.2668559551239013,0.6943352222442627,0.3148567080497741,0.6304056644439697,0.312601774930954,0.505806028842926,0.3097697794437408,0.4336555600166321,0.3023894727230072,0.3751035034656524,0.2687199711799621,0.6471976637840271,0.2672456800937652,0.6146951913833618,0.2759622633457184,0.7025215029716492,0.2793530821800232,0.7445152401924133,0.2299511581659317,0.6755719780921936,0.2231989204883575,0.6559654474258423,0.2423587441444397,0.7368924617767334,0.25190070271492,0.7683296203613281,0.1922375559806823,0.7125053405761719,0.1916986256837844,0.6994261145591736,0.2130608856678009,0.7521846294403076,0.2257021963596344,0.7715778350830078,150.91565310215998,165.10720315986154,173.3586548488793,166.94096730869185,163.3841317453619,123.3611353225172,178.7890165421081,3.070809271612441,5.683279901336543,19.68379853350396,d
0.2502160668373108,0.8770535588264465,0.3035747408866882,0.8402128219604492,0.3403103649616241,0.7651656270027161,0.3108282089233398,0.7119061350822449,0.2653573751449585,0.682408332824707,0.3124682605266571,0.6245108246803284,0.3091580271720886,0.4994961619377136,0.3062293529510498,0.4266239404678345,0.2989400029182434,0.3684926629066467,0.2660255134105682,0.6409013867378235,0.2642322182655334,0.6064488291740417,0.2731062173843384,0.6942129135131836,0.2773557603359222,0.7381479740142822,0.2274147570133209,0.6679803133010864,0.2202124744653701,0.6478392481803894,0.2393916994333267,0.727977991104126,0.2497424185276031,0.7608148455619812,0.1901596188545227,0.7031639218330383,0.1884647905826568,0.6889402270317078,0.2093318700790405,0.7418245077133179,0.2227525562047958,0.7622758150100708,150.704348365596,164.63579598766404,173.1903687937123,166.54737913394925,167.7416256202413,124.95121735804412,179.21533544074754,2.794044253628794,6.217467555429161,14.738144043937648,d
0.248909518122673,0.8692898750305176,0.3036484718322754,0.8307557106018066,0.3398795127868652,0.754596471786499,0.3087974786758423,0.7024633884429932,0.2627556025981903,0.6756633520126343,0.3108033239841461,0.6177088022232056,0.3083453178405761,0.4960381686687469,0.305722177028656,0.4258842170238495,0.2985256016254425,0.368495374917984,0.2657715380191803,0.6374591588973999,0.2623745501041412,0.5984233617782593,0.2718681693077087,0.6858735680580139,0.2763828337192535,0.7296563386917114,0.2278220653533935,0.6663451194763184,0.2196930795907974,0.6379953622817993,0.2392769455909729,0.7194210290908813,0.2494682818651199,0.7526439428329468,0.1908878982067108,0.7034448385238647,0.1871269345283508,0.6811826229095459,0.2091206610202789,0.7344361543655396,0.2219355404376983,0.7564691305160522,150.5858202936048,165.02127694279653,170.8664776198932,169.9324939214423,170.30635446169924,123.7546522420293,179.01597876262167,1.2222966056056972,2.476192301239448,12.851672048155097,d
0.2511898577213287,0.8510196208953857,0.303389698266983,0.8144173622131348,0.3387470245361328,0.7400868535041809,0.3045103847980499,0.6907797455787659,0.260376363992691,0.6638380885124207,0.3075110614299774,0.599477231502533,0.3050871789455414,0.4817858636379242,0.3014982044696808,0.4149246513843536,0.2932782769203186,0.3591446578502655,0.2621596753597259,0.6168774366378784,0.2585247457027435,0.5886279940605164,0.2693243026733398,0.6724846959114075,0.2747546136379242,0.7112711668014526,0.2242604196071624,0.6461228132247925,0.2181167751550674,0.6344946026802063,0.2391892820596695,0.7128679752349854,0.2497652769088745,0.7393648028373718,0.1886290907859802,0.6842536926269531,0.1875951439142227,0.6734127998352051,0.2094860225915908,0.7249797582626343,0.2212128192186355,0.74301677942276,150.4773065680779,166.19957815207994,169.98548163395492,159.63815873876084,164.8849517388119,119.7862575639779,178.10728112943642,0.006382343052306,12.799879918011866,17.553797855431636,d
0.2469765245914459,0.8481444716453552,0.3002800941467285,0.8135533928871155,0.3374831974506378,0.7389563918113708,0.3066303431987762,0.6851271986961365,0.2611205875873565,0.6558014154434204,0.3063488602638244,0.6003127694129944,0.3037982881069183,0.48163902759552,0.3003118336200714,0.4133746027946472,0.292629599571228,0.3571259081363678,0.2615085542201996,0.6180266737937927,0.260650485754013,0.5828502178192139,0.2704358994960785,0.6660445928573608,0.2741466462612152,0.7072598934173584,0.2242368012666702,0.6466837525367737,0.2177156805992126,0.6284986138343811,0.2382083982229232,0.705873429775238,0.2486419081687927,0.7367979884147644,0.1882072538137436,0.6828984022140503,0.1863968074321746,0.6647571921348572,0.208878219127655,0.7166973948478699,0.2222787290811538,0.7385103702545166,149.4877525908237,165.29648978612585,174.98919351176207,166.7123215883584,166.12132451686844,123.67389525771094,178.30751391146438,5.311015883361296,4.893443333272821,17.705430765621585,d
0.2484665513038635,0.8375077843666077,0.3009658455848694,0.8032050728797913,0.3356168866157532,0.728890061378479,0.3030993342399597,0.6755980849266052,0.2600573599338531,0.6451383829116821,0.3066864013671875,0.5917909741401672,0.3032757043838501,0.4727478623390198,0.2997570633888244,0.4046286940574646,0.291570246219635,0.3494889438152313,0.262794554233551,0.6116197109222412,0.2568709552288055,0.5737142562866211,0.2684577703475952,0.6575321555137634,0.2748708426952362,0.6993366479873657,0.2254879772663116,0.6404978632926941,0.2153902947902679,0.6183851361274719,0.2371844500303268,0.6979162693023682,0.249127447605133,0.7291349768638611,0.1892708837985992,0.6764321327209473,0.1844823360443115,0.656006395816803,0.2072490155696869,0.7100042104721069,0.2209710478782653,0.7323046326637268,148.1586925151718,165.02909310414458,167.4886651852666,162.10912019817047,173.01548146894007,123.61106531495818,178.68418941083274,1.0113757699255916,9.218878128334138,9.667393933408622,d
