x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,sign_label
0.1364803612232208,0.5690443515777588,0.1887985169887542,0.5375508069992065,0.2225472927093505,0.475111722946167,0.187646135687828,0.4176099300384521,0.1430553495883941,0.4023391902446747,0.2017852962017059,0.3795285820960998,0.2073540985584259,0.3095825314521789,0.2240489870309829,0.3134775161743164,0.2324261516332626,0.3374385833740234,0.1679381281137466,0.3708526790142059,0.168679192662239,0.2952196300029754,0.1913469135761261,0.3087692558765411,0.2034855335950851,0.3429865539073944,0.1364233344793319,0.3755907416343689,0.1363434195518493,0.3054186701774597,0.1653082370758056,0.3154058456420898,0.1848448067903518,0.3431553542613983,0.1042376235127449,0.391632467508316,0.1165820881724357,0.34355229139328,0.1448717415332794,0.3456346392631531,0.1675823032855987,0.3618530035018921,149.43788685132125,165.5386837671994,171.54239918718338,179.95163896158567,155.29999706942755,120.35247761850032,81.41961078428582,59.6925115171097,70.91036767110594,100.18968162367447,E
0.1297715008258819,0.5777456164360046,0.1870672702789306,0.5405710339546204,0.2220574766397476,0.4746172130107879,0.1869423240423202,0.419803649187088,0.1402460187673568,0.4155732989311218,0.2011150866746902,0.3838615417480469,0.2035610228776931,0.3212560415267944,0.2194654643535614,0.3114261925220489,0.2345068901777267,0.3199526071548462,0.1659343093633651,0.374209851026535,0.1637229323387146,0.3080378174781799,0.1859914064407348,0.3030186593532562,0.2064744234085083,0.3183198571205139,0.1337539553642273,0.37978196144104,0.1299844086170196,0.3146404922008514,0.1595492213964462,0.3095786273479461,0.1864455044269561,0.3223916590213775,0.1023581698536872,0.3968326151371002,0.113578662276268,0.3484760820865631,0.1423188149929046,0.343648761510849,0.1685571074485778,0.3522852063179016,150.9233782898195,162.0352350074818,168.01118925196204,175.53568436577348,158.32010022979316,119.40809585192116,123.95577490215274,100.78778109850224,96.40370414851924,112.59819701349518,E
0.1796081215143203,0.5550652742385864,0.2373018264770507,0.5210279822349548,0.2735280096530914,0.4586604237556457,0.2437822371721267,0.404471606016159,0.2025480419397354,0.3845349252223968,0.2589263319969177,0.363383024930954,0.2699134647846222,0.2971019744873047,0.2761135995388031,0.3264479637145996,0.2711383700370788,0.358426421880722,0.2248879373073578,0.3530775308609009,0.2320268452167511,0.2777684926986694,0.2440494745969772,0.3125826716423034,0.2454974502325058,0.3513875007629394,0.1923325061798095,0.3539494276046753,0.1981340497732162,0.2834894359111786,0.2153629213571548,0.3153513073921203,0.2212855517864227,0.3506299257278442,0.1585387140512466,0.3660107254981994,0.1748674660921096,0.3174036145210266,0.1922184824943542,0.3342149257659912,0.1990393698215484,0.3576540052890777,150.6892888714534,166.9322990557619,172.7799905991238,178.9132083032471,155.07192535740455,121.08622031917876,21.34193678216065,24.46685759046177,33.10870929962908,64.47401765582538,E
0.2170295268297195,0.5440159440040588,0.2776452004909515,0.5144511461257935,0.3177082240581512,0.4550665915012359,0.3004323542118072,0.4045657813549042,0.2631614804267883,0.3921386897563934,0.2858131527900696,0.3402795493602752,0.2989279627799988,0.2701903581619262,0.3087437450885772,0.3167023062705993,0.3029554486274719,0.3486016988754272,0.2628759145736694,0.3398202657699585,0.2792662382125854,0.2684762179851532,0.2912644147872925,0.3150973916053772,0.2848374247550964,0.3492953777313232,0.2397654056549072,0.3482444882392883,0.2586165964603424,0.283781498670578,0.2732365727424621,0.3253039419651031,0.2688329815864563,0.3563930094242096,0.214097261428833,0.3675859570503235,0.2431966364383697,0.3317695558071136,0.2590771615505218,0.3541605472564697,0.2580563127994537,0.3729704022407532,150.00548957714042,171.9431576447752,179.71588542351714,170.32362711513036,139.95537143696038,127.1095839209679,22.51512108804076,27.37057416037996,35.69780454890883,74.43814643617796,E
0.2814894020557403,0.5332651734352112,0.3435505628585815,0.4996873438358307,0.3911110460758209,0.4448489844799042,0.3869524002075195,0.3887947201728821,0.3536376953125,0.376093327999115,0.3699046671390533,0.3312524855136871,0.3921990096569061,0.2845104038715362,0.4155056476593017,0.317435622215271,0.4221730232238769,0.3513341248035431,0.3489444851875305,0.3239291906356811,0.3696430325508117,0.2744278013706207,0.3982607722282409,0.3036392033100128,0.407595157623291,0.3391067087650299,0.3241081833839416,0.3272916078567505,0.342520922422409,0.2771874666213989,0.3732270300388336,0.3056984543800354,0.3847003281116485,0.3399455845355987,0.296128362417221,0.3399241268634796,0.3168258965015411,0.2972770929336548,0.3401561975479126,0.3173205256462097,0.3494212329387665,0.345814436674118,159.34995277705818,178.13812730066874,175.16889214120582,171.51247581214855,158.44162191857853,134.82241302975416,60.79288789527223,67.10362524914362,67.30076975969308,75.2219090892684,E
0.3950315117835998,0.5171635150909424,0.444880872964859,0.4992889761924743,0.4823359251022339,0.4528186321258545,0.4886164963245392,0.4008583724498749,0.4566861987113952,0.3942856192588806,0.4656516015529632,0.3669905364513397,0.4826046228408813,0.3096730411052704,0.496691346168518,0.3434003293514251,0.4917598962783813,0.3725273609161377,0.450449138879776,0.3579802513122558,0.4648745656013489,0.2881201505661011,0.4837676584720611,0.3258485794067383,0.4779217839241028,0.3590298593044281,0.4319825172424316,0.3552994430065155,0.4439718425273895,0.2853955030441284,0.4659911096096039,0.3215214014053345,0.4645496606826782,0.3564197719097137,0.4103889167308807,0.3586978912353515,0.4273025095462799,0.305681973695755,0.4461979568004608,0.3282184898853302,0.4470674395561218,0.3591913878917694,148.59514558057796,171.2911988128972,172.47212950747212,176.87283175517845,167.84125951563638,148.023273845899,39.14545273533843,38.267166416300384,41.09511365373381,57.67187979763551,E
0.3707326650619507,0.5305516719818115,0.4329913854598999,0.4964656233787536,0.4704229831695556,0.4475111961364746,0.4784924387931824,0.3991045653820038,0.4541927278041839,0.3887006342411041,0.4533120393753052,0.3597075641155243,0.4738461375236511,0.3015733063220978,0.4902675449848175,0.3366736769676208,0.4878614246845245,0.3668969273567199,0.4388129115104675,0.3510887622833252,0.4608861804008484,0.2843922972679138,0.4819052815437317,0.324092149734497,0.47900390625,0.3576453924179077,0.4218310713768005,0.3492998778820038,0.4410775303840637,0.2821426689624786,0.4660292565822601,0.3211387991905212,0.4680997133255005,0.3583483695983886,0.4017971754074096,0.3550764918327331,0.4219755828380584,0.3021409213542938,0.4448344707489013,0.3264070153236389,0.450441300868988,0.3583728373050689,156.10257801096654,173.65685521678355,177.53750104542831,179.75250249955607,169.17285559578963,152.06196291259974,44.52630584789864,46.21101696623155,48.60487430315878,64.15583973121184,E
0.4049098491668701,0.5279062986373901,0.4610050320625305,0.5078043341636658,0.5043444633483887,0.4590486586093902,0.5168917775154114,0.40633425116539,0.4844586253166199,0.4070505499839782,0.4888565242290497,0.3740800023078918,0.5066753625869751,0.3136492967605591,0.5218386054039001,0.3505833148956299,0.5155896544456482,0.3820287585258484,0.4750182926654815,0.3658618032932281,0.4920682609081268,0.296232134103775,0.5107091665267944,0.3346773684024811,0.5034897327423096,0.3658769428730011,0.4581477046012878,0.3632487952709198,0.4720749855041504,0.29265958070755,0.4942826926708221,0.3288523554801941,0.4921542704105377,0.3636922240257263,0.4374134242534637,0.3653711080551147,0.4538761973381042,0.3118374943733215,0.4739736914634704,0.3337055742740631,0.4769571423530578,0.3635870218276977,151.3496028143277,167.8065403073802,170.3633905017495,173.243822520931,174.21493516524484,151.75442504388914,38.74946685713217,39.6263930976728,42.69420139495885,59.67786796307346,E
0.4414428770542145,0.5280192494392395,0.4944328069686889,0.516845166683197,0.5347210168838501,0.4792130589485168,0.5586621761322021,0.4364890158176422,0.5363544821739197,0.4249384701251983,0.5298198461532593,0.3943840265274048,0.5523813962936401,0.3446553945541382,0.5635886192321777,0.3793149292469024,0.5571326017379761,0.4134080410003662,0.5199171304702759,0.3857147693634033,0.5432528853416443,0.3304302394390106,0.5562310218811035,0.3699553608894348,0.5470484495162964,0.405632346868515,0.5062742233276367,0.3797276616096496,0.5294470191001892,0.3206521868705749,0.5458023548126221,0.3583653271198272,0.5399014353752136,0.3961617946624756,0.4897845387458801,0.3772845566272735,0.5148885846138,0.3285163044929504,0.5293493866920471,0.3545872569084167,0.526390016078949,0.3881879150867462,148.85992135948504,170.92562411480705,174.01006712733837,177.8035791484633,170.54371501758058,162.31253802784747,42.32218735713625,41.062420816976925,44.86325153399761,56.25355398876293,E
0.4495308995246887,0.5250656604766846,0.4976227879524231,0.5162044167518616,0.538587212562561,0.4788922369480133,0.559035062789917,0.4377179443836212,0.5374709963798523,0.424543023109436,0.5290837287902832,0.3975070416927337,0.5519571304321289,0.3505634367465973,0.565383791923523,0.3793462216854095,0.5590331554412842,0.4082872569561004,0.5189765095710754,0.3881218135356903,0.5431484580039978,0.3341646790504455,0.5577951669692993,0.3698431551456451,0.5497799515724182,0.400273859500885,0.5056254863739014,0.3809390366077423,0.5298527479171753,0.3233678936958313,0.5477356314659119,0.3571057915687561,0.5430490374565125,0.3899819850921631,0.4889224469661712,0.3765203058719635,0.515047013759613,0.3318551778793335,0.5310963988304138,0.3535163104534149,0.5299161076545715,0.3812906146049499,148.11140382922358,174.02776989716662,177.24160267416963,178.44368384196022,164.5286661730431,158.7383922572919,50.986008768594,46.4507343466898,50.74845109830374,66.8591617893612,E
